rally,round,team,receive_location,digger_location,pass_land_location,hitter_location,hit_land_location,pass_rating,set_type,set_location,hit_type,hit_type,num_blockers,block_touch,serve_type,win_reason,lose_reason,winning_team,Game ID,end_of_rally,Score_TeamA,Score_TeamB,Set_Number,score_margin,points_to_win_A,points_to_win_B,prev_set_location,streak_A,streak_B,pass_quality,from_service_or_attack,set_loc
182,2,1,6,6,7,11,14,0,0,oppo,tip,4,1,yes,,,,a,5,FALSE,18,20,4,-2,7,5,1,2,0,2,0,3
197,5,1,13,13,4,11,14,0,0,oppo,tip,4,2,no,,,,a,5,FALSE,2,1,5,1,23,24,3,1,0,1,0,3
39,2,1,10,10,13,15,14,1,1,outside,hit,1,2,yes,,,,b,5,FALSE,21,17,1,4,4,8,3,4,0,3,0,1
73,1,2,2,1,13,15,14,1,1,outside,tip,4,1,no,jump,,,b,5,FALSE,13,12,2,1,12,13,2,1,0,3,1,1
80,1,2,2,1,16,16,14,0,0,oppo,free_ball,5,0,no,tape,,,a,5,FALSE,17,15,2,2,8,10,3,3,0,1,1,3
205,2,1,9,9,22,25,14,0,0,outside,blocked,0,2,yes,,blocked,blocked,b,5,TRUE,6,6,5,0,19,19,1,0,1,1,0,1
48,1,1,9,8,12,6,15,0,0,d-ball,blocked,0,2,yes,float,,,b,5,FALSE,0,0,2,0,25,25,0,1,0,3,1,5
52,1,2,3,3,13,11,15,1,1,oppo,blocked,0,2,yes,jump,,,b,5,FALSE,2,2,2,0,23,23,0,1,0,3,1,3
137,1,2,4,4,13,11,15,1,1,oppo,hit,1,2,no,jump,kill,kill,b,5,TRUE,21,21,3,0,4,4,2,0,1,3,1,3
71,1,1,3,3,13,15,15,1,1,outside,blocked,0,2,yes,jump,blocked,blocked,b,5,TRUE,12,12,2,0,13,13,1,0,2,3,1,1
111,2,2,3,3,13,15,15,1,1,outside,hit,1,1,no,,kill,kill,b,5,TRUE,8,8,3,0,17,17,4,0,2,3,0,1
65,2,1,10,10,7,15,15,0,0,outside,hit,1,2,yes,,kill,kill,a,5,TRUE,10,8,2,2,15,17,2,2,0,2,0,1
96,2,1,13,14,13,11,16,1,1,oppo,blocked,0,2,yes,,tool,tool,a,5,TRUE,1,0,3,1,24,25,2,2,0,3,0,3
119,1,1,9,9,13,11,16,0,0,oppo,blocked,0,2,yes,float,tool,tool,a,5,TRUE,12,12,3,0,13,13,0,1,0,3,1,3
30,1,1,2,2,13,15,16,1,1,outside,blocked,0,1,yes,jump,tool,tool,a,5,TRUE,15,15,1,0,10,10,5,1,0,3,1,1
93,1,2,3,3,15,15,16,0,0,outside,hit,1,3,yes,jump,tool,tool,b,5,TRUE,24,22,2,2,1,3,1,0,1,2,1,1
29,1,1,3,2,12,6,17,1,1,d-ball,hit,1,2,no,jump,hit_error,hit_error,b,5,TRUE,14,15,1,-1,11,10,5,0,2,3,1,5
189,2,2,1,1,22,7,17,0,0,d-ball,off_speed,2,2,no,,hit_error,hit_error,a,5,TRUE,23,23,4,0,2,2,3,1,0,1,0,5
110,1,2,2,2,13,11,17,1,1,oppo,blocked,0,2,yes,float,tool,tool,b,5,TRUE,8,7,3,1,17,18,0,0,1,3,1,3
176,3,2,5,9,13,11,17,1,1,oppo,blocked,0,2,yes,,tool,tool,b,5,TRUE,15,18,4,-3,10,7,4,0,1,3,0,3
182,4,1,12,12,13,11,17,1,1,oppo,blocked,0,2,yes,,tool,tool,a,5,TRUE,19,20,4,-1,6,5,0,3,0,3,0,3
8,1,1,9,3,13,11,17,1,1,oppo,hit,1,2,yes,jump,,,b,5,FALSE,5,2,1,3,20,23,3,0,1,3,1,3
74,1,1,9,9,14,11,17,0,1,oppo,hit,1,2,no,float,hit_error,hit_error,b,5,TRUE,13,14,2,-1,12,11,5,0,2,3,1,3
157,2,2,8,7,10,14,17,0,0,outside,hit,1,3,yes,,tool,tool,b,5,TRUE,5,9,4,-4,20,16,6,0,4,2,0,1
32,1,2,4,3,13,15,17,1,1,outside,hit,1,2,yes,jump,tool,tool,b,5,TRUE,16,16,1,0,9,9,6,0,1,3,1,1
160,1,1,8,8,13,15,17,1,1,outside,hit,1,2,yes,float,tool,tool,a,5,TRUE,6,11,4,-5,19,14,5,1,0,3,1,1
70,1,2,8,3,13,15,17,0,0,outside,hit,1,3,yes,hybrid,tool,tool,b,5,TRUE,12,11,2,1,13,14,0,0,1,3,1,1
113,1,1,3,3,26,15,17,0,0,outside,hit,1,2,yes,jump,,,a,5,FALSE,8,9,3,-1,17,16,1,0,3,1,1,1
151,1,2,2,2,13,15,17,1,0,outside,hit,1,3,yes,jump,tool,tool,b,5,TRUE,4,4,4,0,21,21,2,0,1,3,1,1
54,1,2,1,1,12,8,18,1,1,bic,hit,1,2,no,jump,hit_error,hit_error,a,5,TRUE,4,3,2,1,21,22,2,2,0,3,1,4
197,7,1,3,3,13,11,18,1,1,oppo,hit,1,2,yes,,kill,kill,a,5,TRUE,3,1,5,2,22,24,3,2,0,3,0,3
9,2,2,5,3,7,12,18,0,0,oppo,hit,1,1,no,,hit_error,hit_error,a,5,TRUE,6,3,1,3,19,22,1,1,0,2,0,3
101,1,2,4,3,13,13,18,1,1,quick,hit,1,1,yes,jump,tool,tool,b,5,TRUE,3,3,3,0,22,22,0,0,1,3,1,2
199,1,1,7,1,13,13,18,1,1,quick,hit,1,2,no,hybrid,hit_error,hit_error,b,5,TRUE,3,3,5,0,22,22,0,0,2,3,1,2
97,1,2,3,3,13,15,18,1,1,outside,hit,1,2,yes,jump,tool,tool,b,5,TRUE,1,1,3,0,24,24,3,0,1,3,1,1
12,1,1,3,3,14,15,18,1,1,quick,off_speed,2,1,no,jump,hit_error,hit_error,b,5,TRUE,7,5,1,2,18,20,1,0,2,3,1,2
28,1,2,3,3,14,6,20,1,1,d-ball,blocked,0,2,yes,jump,tool,tool,b,5,TRUE,14,14,1,0,11,11,0,0,1,3,1,5
159,1,1,7,7,12,6,20,1,1,d-ball,hit,1,2,no,float,hit_error,hit_error,b,5,TRUE,5,11,4,-6,20,14,2,0,6,3,1,5
197,6,2,14,14,13,11,20,0,0,oppo,hit,1,2,yes,,,,a,5,FALSE,2,1,5,1,23,24,3,1,0,3,0,3
106,1,2,3,3,13,13,20,1,1,quick,hit,1,1,no,tape,hit_error,hit_error,a,5,TRUE,6,5,3,1,19,20,2,2,0,3,1,2
102,1,1,9,3,12,14,20,1,1,quick,hit,1,1,no,jump,hit_error,hit_error,b,5,TRUE,3,4,3,-1,22,21,2,0,2,3,1,2
190,4,1,6,6,7,15,20,0,0,outside,off_speed,2,2,no,,hit_error,hit_error,b,5,TRUE,23,24,4,-1,2,1,1,0,1,2,0,1
6,1,2,2,2,7,16,20,0,0,oppo,hit,1,3,no,jump,hit_error,hit_error,a,5,TRUE,5,1,1,4,20,24,3,3,0,2,1,3
62,1,2,2,1,24,7,21,0,0,oppo,hit,1,3,yes,float,,,a,5,FALSE,7,7,2,0,18,18,2,1,0,1,1,3
79,1,2,3,3,12,11,21,1,1,oppo,hit,1,2,no,tape,hit_error,hit_error,a,5,TRUE,17,15,2,2,8,10,6,3,0,3,1,3
201,1,2,3,3,13,11,21,1,1,oppo,hit,1,2,no,jump,tool,tool,b,5,TRUE,4,4,5,0,21,21,3,0,1,3,1,3
86,3,1,8,8,13,13,21,1,1,quick,hit,1,2,yes,,kill,kill,a,5,TRUE,21,18,2,3,4,7,5,1,0,3,0,2
210,1,2,3,3,13,13,21,1,1,quick,hit,1,2,no,jump,hit_error,hit_error,a,5,TRUE,9,8,5,1,16,17,2,2,0,3,1,2
177,1,1,7,7,12,15,21,1,1,outside,hit,1,2,yes,float,,,b,5,FALSE,15,18,4,-3,10,7,3,0,1,3,1,1
185,1,1,3,3,13,13,22,1,1,quick,hit,1,2,yes,tape,tool,tool,a,5,TRUE,21,21,4,0,4,4,3,1,0,3,1,2
163,2,1,3,3,12,15,22,1,1,outside,free_ball,5,0,no,,hit_error,hit_error,b,5,TRUE,7,13,4,-6,18,12,4,0,1,3,0,1
204,1,1,13,13,2,6,23,0,0,d-ball,hit,1,2,yes,tape,tool,tool,a,5,TRUE,6,5,5,1,19,20,3,1,0,1,1,5
62,2,1,3,3,8,15,23,0,0,outside,hit,1,2,yes,,tool,tool,a,5,TRUE,8,7,2,1,17,18,3,2,0,2,0,1
178,1,1,7,7,11,6,24,1,1,d-ball,hit,1,2,yes,float,tool,tool,a,5,TRUE,16,19,4,-3,9,6,1,1,0,2,1,5
128,1,2,3,3,9,6,24,0,0,d-ball,hit,1,2,no,jump,hit_error,hit_error,a,5,TRUE,17,16,3,1,8,9,0,2,0,2,1,5
46,1,1,3,3,13,9,24,1,1,bic,hit,1,2,no,jump,hit_error,hit_error,b,5,TRUE,24,22,1,2,1,3,0,0,2,3,1,4
59,2,2,8,3,13,11,24,1,1,oppo,hit,1,2,no,,hit_error,hit_error,a,5,TRUE,6,6,2,0,19,19,4,1,0,3,0,3
115,1,1,2,2,12,11,24,1,1,oppo,hit,1,1,yes,jump,tool,tool,a,5,TRUE,10,10,3,0,15,15,5,1,0,3,1,3
195,1,2,3,3,13,11,24,1,1,oppo,hit,1,2,yes,jump,tool,tool,b,5,TRUE,1,1,5,0,24,24,0,0,1,3,1,3
92,1,2,4,3,12,15,24,1,1,outside,hit,1,2,no,jump,hit_error,hit_error,a,5,TRUE,24,21,2,3,1,4,2,2,0,3,1,1
177,2,2,3,3,13,15,24,1,1,outside,hit,1,2,no,,hit_error,hit_error,b,5,TRUE,15,19,4,-4,10,6,1,0,2,3,0,1
217,1,2,6,6,12,15,24,1,1,outside,hit,1,2,yes,tape,,,b,5,FALSE,12,11,5,1,13,14,3,1,0,3,1,1
168,2,1,9,3,12,15,24,0,0,outside,hit,1,2,no,,hit_error,hit_error,b,5,TRUE,10,15,4,-5,15,10,1,0,1,3,0,1
18,1,2,2,3,12,11,25,1,1,oppo,hit,1,2,yes,float,tool,tool,b,5,TRUE,10,8,1,2,15,17,2,0,1,3,1,3
145,1,2,4,4,11,11,25,1,1,oppo,hit,1,2,yes,jump,tool,tool,b,5,TRUE,1,1,4,0,24,24,1,0,1,2,1,3
8,2,2,11,11,14,15,25,0,0,outside,blocked,0,3,yes,,kill,kill,b,5,TRUE,5,3,1,2,20,22,3,0,2,3,0,1
139,1,1,3,3,13,11,26,1,1,oppo,hit,1,2,yes,jump,tool,tool,a,5,TRUE,22,22,3,0,3,3,5,1,0,3,1,3
186,1,2,3,3,13,11,26,1,1,oppo,hit,1,2,yes,jump,tool,tool,b,5,TRUE,21,22,4,-1,4,3,2,0,1,3,1,3
192,1,2,4,4,11,15,26,1,1,outside,blocked,0,2,yes,jump,tool,tool,b,5,TRUE,24,25,4,-1,1,0,2,0,1,2,1,1
104,1,2,2,3,14,15,26,0,0,outside,blocked,0,3,yes,jump,tool,tool,b,5,TRUE,4,5,3,-1,21,20,0,0,1,3,1,1
143,2,1,3,3,13,15,26,0,0,outside,hit,1,2,no,,hit_error,hit_error,b,5,TRUE,23,25,3,-2,2,0,1,0,1,3,0,1
52,1,2,3,3,12,6,1,1,1,d-ball,hit,1,2,no,jump,,,a,6,FALSE,2,1,2,1,23,24,5,2,0,3,1,5
76,2,2,14,12,8,6,1,0,0,d-ball,hit,1,2,no,,kill,kill,b,6,TRUE,15,13,2,2,10,12,1,0,1,2,0,5
103,1,1,3,3,8,9,1,0,1,bic,hit,1,2,no,jump,kill,kill,a,6,TRUE,4,3,3,1,21,22,5,1,0,2,1,4
97,2,2,6,6,13,11,1,0,0,oppo,blocked,0,3,yes,,blocked,blocked,a,6,TRUE,1,0,3,1,24,25,2,2,0,3,0,3
59,5,2,15,15,13,11,1,1,1,oppo,hit,1,2,no,,,,a,6,FALSE,6,4,2,2,19,21,1,0,1,3,0,3
69,2,2,6,6,8,11,1,0,0,oppo,hit,1,3,no,,kill,kill,b,6,TRUE,11,10,2,1,14,15,2,0,4,2,0,3
84,1,2,6,6,7,11,1,0,0,oppo,hit,1,2,no,float,,,a,6,FALSE,19,16,2,3,6,9,2,2,0,2,1,3
26,3,2,7,6,13,14,1,1,1,quick,hit,1,2,yes,,kill,kill,b,6,TRUE,12,14,1,-2,13,11,1,0,1,3,0,2
97,1,1,4,4,13,14,1,1,1,quick,hit,1,1,no,float,,,a,6,FALSE,0,0,3,0,25,25,5,1,0,3,1,2
128,1,2,7,8,13,14,1,1,1,quick,off_speed,2,1,no,float,kill,kill,b,6,TRUE,18,14,3,4,7,11,1,0,1,3,1,2
9,1,2,3,3,13,15,1,1,1,outside,hit,1,2,no,jump,kill,kill,b,6,TRUE,4,5,1,-1,21,20,2,0,1,3,1,1
30,1,2,2,3,8,15,1,0,0,outside,hit,1,2,no,jump,,,b,6,FALSE,14,15,1,-1,11,10,2,1,0,2,1,1
137,1,2,4,4,8,15,1,0,0,outside,hit,1,2,no,jump,,,a,6,FALSE,22,18,3,4,3,7,0,1,0,2,1,1
19,3,1,2,10,13,15,1,0,0,outside,off_speed,2,3,no,,kill,kill,a,6,TRUE,10,9,1,1,15,16,1,1,0,3,0,1
21,1,1,3,3,13,6,2,1,1,d-ball,hit,1,1,no,jump,,,b,6,FALSE,10,10,1,0,15,15,0,0,1,3,1,5
118,1,1,4,4,6,6,2,1,1,d-ball,hit,1,2,no,jump,,,a,6,FALSE,11,10,3,1,14,15,0,0,1,2,1,5
121,2,2,13,13,4,6,2,0,0,d-ball,hit,1,2,no,,,,a,6,FALSE,13,11,3,2,12,14,6,0,1,1,0,5
59,3,1,3,4,21,7,2,0,0,d-ball,hit,1,3,no,,,,a,6,FALSE,6,4,2,2,19,21,1,0,1,1,0,5
116,2,1,7,7,13,9,2,1,1,bic,hit,1,1,no,,kill,kill,a,6,TRUE,11,9,3,2,14,16,4,2,0,3,0,4
99,1,2,4,4,7,10,2,0,0,outside,hit,1,2,no,jump,kill,kill,b,6,TRUE,2,1,3,1,23,24,0,0,1,2,1,1
7,1,1,9,10,13,13,2,1,1,quick,off_speed,2,2,no,float,kill,kill,a,6,TRUE,3,4,1,-1,22,21,5,1,0,3,1,2
132,1,1,3,3,13,15,2,1,1,outside,blocked,0,1,yes,float,blocked,blocked,b,6,TRUE,19,17,3,2,6,8,0,0,2,3,1,1
48,1,1,3,3,13,15,2,1,1,outside,hit,1,1,no,jump,kill,kill,a,6,TRUE,25,23,1,2,0,2,0,1,0,3,1,1
28,4,2,13,13,6,15,2,0,0,outside,hit,1,2,yes,,,,b,6,FALSE,13,14,1,-1,12,11,3,1,0,2,0,1
122,1,2,8,8,12,6,3,1,1,d-ball,hit,1,2,no,float,kill,kill,b,6,TRUE,14,12,3,2,11,13,2,0,1,3,1,5
31,3,1,4,4,8,7,3,0,0,d-ball,off_speed,2,1,no,,kill,kill,a,6,TRUE,15,16,1,-1,10,9,4,1,0,2,0,5
3,1,1,4,4,13,8,3,1,1,bic,hit,1,1,no,tape,,,b,6,FALSE,1,1,1,0,24,24,0,0,1,3,1,4
100,1,1,5,5,13,8,3,1,1,bic,hit,1,1,no,jump,kill,kill,a,6,TRUE,3,1,3,2,22,24,1,1,0,3,1,4
88,1,1,2,1,13,9,3,1,1,bic,hit,1,1,no,jump,,,a,6,FALSE,20,19,2,1,5,6,3,0,3,3,1,4
124,1,1,3,3,13,11,3,1,1,oppo,hit,1,2,yes,jump,kill,kill,a,6,TRUE,15,13,3,2,10,12,2,1,0,3,1,3
25,1,1,3,4,7,11,3,0,0,oppo,hit,1,2,no,float,kill,kill,a,6,TRUE,12,13,1,-1,13,12,0,1,0,2,1,3
30,3,2,6,6,9,11,3,0,0,oppo,tip,4,2,no,,kill,kill,b,6,TRUE,14,16,1,-2,11,9,1,0,1,2,0,3
6,1,2,4,4,13,13,3,1,1,quick,hit,1,2,no,jump,,,b,6,FALSE,2,3,1,-1,23,22,0,1,0,3,1,2
15,1,2,3,3,12,13,3,1,1,quick,hit,1,1,yes,jump,,,a,6,FALSE,7,7,1,0,18,18,2,2,0,3,1,2
40,3,2,8,9,12,13,3,1,1,quick,hit,1,2,no,,,,a,6,FALSE,19,20,1,-1,6,5,4,2,0,3,0,2
113,1,1,3,3,13,14,3,1,1,quick,off_speed,2,1,no,float,,,a,6,FALSE,8,8,3,0,17,17,0,0,1,3,1,2
51,1,2,3,3,19,14,3,0,0,outside,roll_shot,3,3,no,jump,,,a,6,FALSE,1,1,2,0,24,24,3,1,0,1,1,1
31,1,1,2,2,13,15,3,1,1,outside,hit,1,2,yes,float,,,a,6,FALSE,14,16,1,-2,11,9,3,0,1,3,1,1
104,2,1,11,11,8,15,3,0,0,outside,hit,1,3,no,,,,b,6,FALSE,4,3,3,1,21,22,2,1,0,2,0,1
51,2,1,3,3,7,6,4,0,1,d-ball,hit,1,2,no,,kill,kill,a,6,TRUE,2,1,2,1,23,24,1,2,0,2,0,5
52,2,1,7,7,24,6,4,0,0,d-ball,off_speed,2,2,no,,,,a,6,FALSE,2,1,2,1,23,24,5,2,0,1,0,5
31,2,2,2,3,12,8,4,1,1,bic,hit,1,3,no,,,,a,6,FALSE,14,16,1,-2,11,9,1,0,1,3,0,4
50,1,1,5,5,12,11,4,1,1,oppo,hit,1,2,no,jump,kill,kill,a,6,TRUE,1,1,2,0,24,24,0,1,0,3,1,3
137,3,2,8,8,12,13,4,1,1,quick,hit,1,2,yes,,,,a,6,FALSE,22,18,3,4,3,7,3,1,0,3,0,2
46,1,2,2,1,12,15,4,1,1,outside,hit,1,2,no,jump,,,a,6,FALSE,23,22,1,1,2,3,1,1,0,3,1,1
110,1,1,2,2,12,15,4,1,1,outside,hit,1,2,yes,jump,,,b,6,FALSE,7,6,3,1,18,19,0,0,1,3,1,1
137,4,1,4,3,13,6,5,1,1,d-ball,hit,1,2,no,,,,a,6,FALSE,22,18,3,4,3,7,2,1,0,3,0,5
27,1,1,2,2,12,8,5,1,1,quick,hit,1,2,no,jump,kill,kill,a,6,TRUE,13,14,1,-1,12,11,2,1,0,3,1,2
28,1,2,3,3,13,11,5,1,1,oppo,hit,1,2,yes,jump,,,b,6,FALSE,13,14,1,-1,12,11,2,1,0,3,1,3
21,4,2,6,6,13,12,5,0,0,oppo,tip,4,2,no,,,,b,6,FALSE,10,10,1,0,15,15,2,0,1,3,0,3
59,1,1,3,3,13,13,5,1,1,quick,hit,1,1,no,tape,,,a,6,FALSE,6,4,2,2,19,21,0,0,1,3,1,2
94,1,2,5,5,17,14,5,0,0,outside,hit,1,2,no,jump,,,b,6,FALSE,24,21,2,3,1,4,3,1,0,1,1,1
66,1,2,3,3,13,15,5,1,1,outside,hit,1,2,no,jump,,,b,6,FALSE,11,6,2,5,14,19,0,3,0,3,1,1
87,4,1,12,12,13,15,5,1,1,outside,hit,1,2,no,,,,b,6,FALSE,20,18,2,2,5,7,0,0,2,3,0,1
19,2,2,6,6,1,15,5,0,0,outside,hit,1,2,no,,,,a,6,FALSE,9,9,1,0,16,16,2,0,1,1,0,1
28,5,1,2,1,8,15,5,0,0,outside,hit,1,3,no,,,,b,6,FALSE,13,14,1,-1,12,11,1,1,0,2,0,1
59,6,1,2,2,3,15,5,0,0,outside,hit,1,3,no,,kill,kill,a,6,TRUE,7,4,2,3,18,21,3,1,0,1,0,1
63,1,1,4,5,8,15,5,0,0,outside,hit,1,2,no,jump,kill,kill,a,6,TRUE,9,6,2,3,16,19,4,1,0,2,1,1
113,2,2,3,3,8,15,5,0,0,outside,hit,1,3,no,,,,a,6,FALSE,8,8,3,0,17,17,2,0,1,2,0,1
87,1,1,2,2,6,5,6,0,0,bic,free_ball,5,0,no,jump,,,b,6,FALSE,20,18,2,2,5,7,0,0,2,2,1,4
40,4,1,3,3,13,6,6,0,0,d-ball,free_ball,5,0,no,,,,a,6,FALSE,19,20,1,-1,6,5,2,2,0,3,0,5
87,6,1,7,6,8,11,6,0,0,oppo,blocked,0,3,yes,,blocked,blocked,b,6,TRUE,20,19,2,1,5,6,1,0,3,2,0,3
61,1,2,2,6,13,11,6,1,1,oppo,hit,1,2,no,float,kill,kill,b,6,TRUE,8,5,2,3,17,20,0,0,1,3,1,3
21,3,1,12,12,12,12,6,1,1,quick,hit,1,2,no,,,,b,6,FALSE,10,10,1,0,15,15,1,0,1,3,0,2
40,1,2,3,3,11,12,6,1,1,quick,hit,1,2,yes,jump,,,a,6,FALSE,19,20,1,-1,6,5,0,2,0,2,1,2
19,1,1,3,3,13,13,6,1,1,quick,hit,1,1,no,jump,,,a,6,FALSE,9,9,1,0,16,16,0,0,1,3,1,2
69,1,1,2,2,12,13,6,1,1,quick,off_speed,2,1,no,jump,,,b,6,FALSE,11,9,2,2,14,16,1,0,3,3,1,2
28,2,1,5,5,8,14,6,0,1,quick,tip,4,2,no,,,,b,6,FALSE,13,14,1,-1,12,11,3,1,0,2,0,2
133,1,1,3,3,14,14,6,1,1,quick,tip,4,1,no,float,kill,kill,a,6,TRUE,20,17,3,3,5,8,1,1,0,3,1,2
45,1,1,3,3,14,15,6,1,1,outside,hit,1,1,no,jump,kill,kill,a,6,TRUE,23,22,1,1,2,3,4,1,0,3,1,1
30,2,1,1,1,23,15,6,0,0,outside,roll_shot,3,0,no,,,,b,6,FALSE,14,15,1,-1,11,10,1,1,0,1,0,1
28,6,2,4,4,12,8,7,1,1,bic,blocked,0,3,yes,,,,b,6,FALSE,13,14,1,-1,12,11,1,1,0,3,0,4
116,1,2,5,5,10,9,7,0,0,bic,free_ball,5,0,no,jump,,,a,6,FALSE,10,9,3,1,15,16,0,1,0,2,1,4
38,1,1,10,10,13,11,7,1,1,oppo,hit,1,2,no,float,kill,kill,a,6,TRUE,18,20,1,-2,7,5,0,1,0,3,1,3
34,1,2,8,8,12,13,7,1,1,quick,tip,4,2,no,float,kill,kill,b,6,TRUE,16,18,1,-2,9,7,0,0,1,3,1,2
87,5,2,9,9,23,14,7,0,0,outside,free_ball,5,2,no,,,,b,6,FALSE,20,18,2,2,5,7,1,0,2,1,0,1
26,2,1,7,6,15,14,7,0,0,outside,roll_shot,3,3,no,,,,b,6,FALSE,12,13,1,-1,13,12,2,1,0,2,0,1
26,1,2,2,2,13,14,7,1,1,quick,tip,4,2,no,jump,,,b,6,FALSE,12,13,1,-1,13,12,3,1,0,3,1,2
40,2,1,7,7,6,7,8,0,0,bic,free_ball,5,0,no,,,,a,6,FALSE,19,20,1,-1,6,5,2,2,0,2,0,4
15,2,1,3,4,12,8,8,1,1,bic,tip,4,1,no,,,,a,6,FALSE,7,7,1,0,18,18,2,2,0,3,0,4
44,1,2,3,3,12,8,8,1,1,bic,tip,4,1,no,jump,kill,kill,b,6,TRUE,22,22,1,0,3,3,0,0,1,3,1,4
84,2,1,2,2,7,8,8,0,1,bic,tip,4,3,no,,,,a,6,FALSE,19,16,2,3,6,9,3,2,0,2,0,4
28,3,2,6,6,8,11,8,0,0,oppo,blocked,0,2,yes,,,,b,6,FALSE,13,14,1,-1,12,11,2,1,0,2,0,3
137,2,1,6,6,13,11,8,0,0,oppo,free_ball,5,0,no,,,,a,6,FALSE,22,18,3,4,3,7,1,1,0,3,0,3
13,1,1,5,4,13,11,8,1,1,oppo,hit,1,1,no,jump,kill,kill,a,6,TRUE,6,7,1,-1,19,18,3,1,0,3,1,3
3,4,2,17,6,11,11,8,0,1,quick,tip,4,2,no,,kill,kill,b,6,TRUE,1,2,1,-1,24,23,1,0,2,2,0,2
82,1,1,4,5,15,14,8,1,1,quick,hit,1,1,no,jump,kill,kill,a,6,TRUE,18,16,2,2,7,9,0,1,0,2,1,2
118,4,1,7,7,13,15,8,1,1,outside,hit,1,2,no,,kill,kill,a,6,TRUE,12,10,3,2,13,15,6,1,0,3,0,1
68,1,1,3,2,8,15,8,0,0,outside,roll_shot,3,2,no,jump,,,b,6,FALSE,11,8,2,3,14,17,2,0,2,2,1,1
21,2,2,2,2,17,25,8,0,0,outside,free_ball,5,0,no,,,,b,6,FALSE,10,10,1,0,15,15,5,0,1,1,0,1
64,1,2,2,3,8,10,9,0,0,outside,hit,1,3,yes,jump,,,a,6,FALSE,9,6,2,3,16,19,1,1,0,2,1,1
108,2,2,12,12,11,10,9,0,0,outside,off_speed,2,2,no,,,,a,6,FALSE,6,5,3,1,19,20,3,1,0,2,0,1
108,3,1,9,9,13,11,9,1,1,oppo,hit,1,2,no,,kill,kill,a,6,TRUE,7,5,3,2,18,20,1,2,0,3,0,3
36,1,2,3,3,12,13,9,1,1,quick,hit,1,1,no,jump,kill,kill,b,6,TRUE,17,19,1,-2,8,6,0,0,1,3,1,2
14,2,1,13,11,13,14,9,1,1,quick,hit,1,2,no,,kill,kill,a,6,TRUE,7,7,1,0,18,18,3,2,0,3,0,2
113,3,1,5,4,20,15,9,0,0,outside,roll_shot,3,3,no,,kill,kill,a,6,TRUE,9,8,3,1,16,17,1,1,0,1,0,1
121,3,1,2,2,8,14,10,1,1,quick,hit,1,2,no,,kill,kill,a,6,TRUE,14,11,3,3,11,14,5,1,0,2,0,2
55,2,1,3,3,14,15,10,1,1,outside,hit,1,3,no,,kill,kill,a,6,TRUE,5,2,2,3,20,23,0,1,0,3,0,1
64,2,1,8,5,13,15,10,1,1,outside,hit,1,2,yes,,kill,kill,a,6,TRUE,10,6,2,4,15,19,1,2,0,3,0,1
110,2,2,9,9,12,15,10,1,1,outside,hit,1,2,no,,kill,kill,b,6,TRUE,7,7,3,0,18,18,1,0,2,3,0,1
68,2,2,7,6,9,15,10,0,0,outside,hit,1,3,no,,kill,kill,b,6,TRUE,11,9,2,2,14,16,1,0,3,2,0,1
14,1,2,2,2,12,11,11,1,1,oppo,tip,4,2,no,jump,,,a,6,FALSE,6,7,1,-1,19,18,3,1,0,3,1,3
41,1,2,2,2,13,13,11,1,1,quick,blocked,0,2,yes,jump,,,a,6,FALSE,20,20,1,0,5,5,2,3,0,3,1,2
23,1,1,4,4,13,13,11,1,1,quick,hit,1,1,yes,tape,kill,kill,a,6,TRUE,11,12,1,-1,14,13,4,1,0,3,1,2
29,1,1,3,3,13,13,11,1,1,quick,hit,1,2,no,jump,kill,kill,a,6,TRUE,14,15,1,-1,11,10,3,1,0,3,1,2
119,1,2,2,2,12,13,11,1,1,quick,hit,1,2,yes,jump,,,a,6,FALSE,12,10,3,2,13,15,1,1,0,3,1,2
104,1,2,9,5,13,14,11,1,1,quick,hit,1,1,yes,jump,,,b,6,FALSE,4,3,3,1,21,22,4,1,0,3,1,2
101,1,2,5,5,25,15,11,0,0,outside,hit,1,3,yes,jump,kill,kill,b,6,TRUE,3,2,3,1,22,23,4,0,1,1,1,1
104,3,2,3,3,13,15,11,1,1,outside,tip,4,2,no,,kill,kill,b,6,TRUE,4,4,3,0,21,21,1,0,1,3,0,1
88,3,1,14,14,8,16,11,0,0,oppo,free_ball,5,0,no,,,,a,6,FALSE,20,19,2,1,5,6,1,0,3,2,0,3
108,1,2,1,1,9,11,12,0,0,oppo,blocked,0,2,yes,jump,,,a,6,FALSE,6,5,3,1,19,20,0,1,0,2,1,3
73,1,1,4,4,8,12,12,0,0,oppo,blocked,0,2,yes,jump,,,a,6,FALSE,12,12,2,0,13,13,0,0,2,2,1,3
15,3,2,8,9,13,13,12,0,0,quick,hit,1,2,yes,,,,a,6,FALSE,7,7,1,0,18,18,4,2,0,3,0,2
53,1,2,4,3,8,15,12,0,0,outside,blocked,0,2,yes,jump,blocked,blocked,a,6,TRUE,4,1,2,3,21,24,5,4,0,2,1,1
91,1,1,2,2,13,11,13,1,1,oppo,roll_shot,3,2,no,float,,,a,6,FALSE,22,20,2,2,3,5,0,0,1,3,1,3
41,2,2,11,12,13,15,13,0,0,outside,blocked,0,3,yes,,blocked,blocked,a,6,TRUE,21,20,1,1,4,5,2,4,0,3,0,1
